record_id,near_duplicate_group_id,direct_perceptual_label_conflict,direct_benchmark_match,minimum_direct_distance
rec_d5385e7fe16cb8a44938,near_32b27543b5dd6114409c,false,false,4
rec_d53ae6e20a2659c19587,near_2791da3a50be06fd2718,true,false,0
rec_d5416de918507b05c83c,near_518d58899ca5201525da,false,false,1
rec_d545a95c07bce7d38e44,near_3da0a746868ab8de3955,false,false,2
rec_d554846bf4a38685c272,near_a6efc84f94f18f043e7c,false,false,0
rec_d559d1181afe6a9e8c44,near_ffc926dae9970582d3aa,false,false,3
rec_d564ad83c60fbba87ef6,near_65c2a76939414faf66cc,false,false,0
rec_d576e069756c96b24286,near_2791da3a50be06fd2718,true,false,0
rec_d5772b57b17c9595792b,near_56c9b2e8a1e91155a0c8,false,false,1
rec_d57895f9112bc3554e5d,near_d094370eb6473ba9baac,false,false,0
rec_d58296d6bf8381194ae6,near_d4b2e46368a93bc8a605,false,false,0
rec_d587d9ec61c96ce7fd67,near_fac76a4b96ef177b6b6b,false,false,0
rec_d59958fd6a5028bab340,near_9d3f4a776fb204fe2239,false,false,0
rec_d59ac25e4b54a2bf4f22,near_33cddf5a87fcd74f3e10,false,false,4
rec_d5a7a305ebfe89b5c5fd,near_2791da3a50be06fd2718,true,false,0
rec_d5a9a95860421117bad4,near_a268e9961242ec597ef8,false,false,0
rec_d5b55c48930297e897e4,near_2a5d08d7bd97204edfd9,false,false,0
rec_d5c2c61cca6ef90cbe88,near_2791da3a50be06fd2718,true,false,0
rec_d5c9595147b255a38d78,near_ed87762df2486470bf4c,false,false,0
rec_d5e640338dd88f51102d,near_ef5cb072cd1470645e15,false,false,0
rec_d5ec58f68f145a5347c5,near_b38f8924599e5826dd6f,false,false,3
rec_d5f5183bc8451dc40e33,near_78abe629084e62e1550c,false,false,3
rec_d5fb839fbdfb5f0cc10a,near_cf240e07120abe79aa05,false,false,3
rec_d6112f057d6eb8a4cc29,near_2791da3a50be06fd2718,true,false,0
rec_d61508d95a0a2e32ebe4,near_2791da3a50be06fd2718,true,false,0
rec_d62027042c6dfd9972ef,near_6fe9319c45bef1efa176,false,false,1
rec_d627189a6a603be7d814,near_6913fb4eeead67665132,false,false,0
rec_d6294d12c90168cd83a3,near_2791da3a50be06fd2718,true,false,0
rec_d62963bbd10fed32a997,near_2791da3a50be06fd2718,true,false,0
rec_d63359cf40f395948b2c,near_62c75333cac3e8b53e7b,false,false,0
rec_d639041d2e2e8e86d772,near_2791da3a50be06fd2718,true,false,0
rec_d642a71d881a570649e2,near_384c4a1659fb7895ddd2,false,false,2
rec_d658322438fc865fdf37,near_5e4880b7a89628b5551e,false,false,0
rec_d6589360f7c05a327726,near_2791da3a50be06fd2718,true,false,1
rec_d65986ced96e872c0c57,near_bf3c45b771d390d5bce1,false,false,0
rec_d670f39ba790e5402777,near_c531cf9eef9eec7a6290,false,false,0
rec_d6740562808cca462fd7,near_ec119c7c5dbc0ffb05ff,false,false,0
rec_d68a822f2a494097228f,near_2791da3a50be06fd2718,true,false,1
rec_d68d679aa4ba986e9752,near_2791da3a50be06fd2718,true,false,0
rec_d6965b6faa5ed7f4a57b,near_6a9122d6d502543619a4,false,false,0
rec_d69710be486eee075081,near_56cad548395e962c6ed5,false,false,0
rec_d697d29564f3427d7015,near_3494ad1a88cbd8d52eae,false,false,4
rec_d69920d928d637686055,near_2791da3a50be06fd2718,true,false,0
rec_d6b92ff14141a4e23fa3,near_a72b39d59a838ca82709,false,false,0
rec_d6c0b43984a9e76f88e9,near_2791da3a50be06fd2718,true,false,1
rec_d6c29cb5d13e39732983,near_2791da3a50be06fd2718,true,false,0
rec_d6c9d876d1483083cf29,near_2791da3a50be06fd2718,true,false,0
rec_d6cf11dceb64614fca51,near_9391e632d73b9217c1e5,false,false,2
rec_d6d636c4f82bfc034e79,near_da707a0cfbd2cb62dd58,false,false,2
rec_d6dbeffc6f80893f3b96,near_01f4140187be6d6e7f58,false,false,0
rec_d6e254f61f20765b09ab,near_a374d99680aed8cc3448,false,false,0
rec_d6e61a843a0d1218931c,near_2791da3a50be06fd2718,true,false,0
rec_d6e9b7ad61173019a0d4,near_60740f319c66b5334321,false,false,0
rec_d6eff7ce74423a693d6c,near_2791da3a50be06fd2718,true,false,0
rec_d6ff3b0f99a53b4c63c7,near_8f0e3a21d70430ae5795,false,false,1
rec_d70b5e09d80164f58441,near_644caa5a7f214ea17bf3,false,false,0
rec_d710d830e6af8b2bb977,near_38c6fee3f86962297660,false,false,0
rec_d71d77f0921b8f744684,near_8f0e3317a51b3721b5ab,false,false,0
rec_d71fa5b8c28b41cb855d,near_363ac5ff8f43e7d4488b,false,false,0
rec_d729fd93948b043d7cc6,near_96c31bc280249fa99bba,false,false,0
rec_d7339601aec3d9f47f45,near_b11c0127cbe924eba733,false,false,3
rec_d73bf3bd2f655a6d2cbc,near_2791da3a50be06fd2718,true,false,0
rec_d73de696a8e30670bdb6,near_48000e10a6aeff551431,false,false,0
rec_d74004779964532bf9dd,near_e93b1e6cbce54b022681,false,false,0
rec_d7436a338d911621963a,near_890ecc4090d041ded923,false,false,0
rec_d7440614f5cdf8bebdb1,near_242d37b55b5703220e80,false,false,0
rec_d7452979205653dff87a,near_2083b87cdaaa9e9e804d,false,false,0
rec_d748d0cc2315b391eee7,near_2791da3a50be06fd2718,true,false,0
rec_d750b89b68d91a7165a6,near_a88cdf823e7194dde440,false,false,0
rec_d752b281b38a489f7a9e,near_2791da3a50be06fd2718,true,false,2
rec_d7613b06d791f426cf67,near_2791da3a50be06fd2718,true,false,0
rec_d7694c0a62f128cd7bc9,near_2791da3a50be06fd2718,true,false,0
rec_d76bba8a1c94a4b4283a,near_2791da3a50be06fd2718,true,false,1
rec_d7722ee2ce76e700ca98,near_04ddccb62b438442b1cd,false,false,0
rec_d77336ddc5ed1761b4d1,near_2791da3a50be06fd2718,true,false,0
rec_d78ab4619b676eb4f38c,near_2791da3a50be06fd2718,true,false,1
rec_d78cab27d22c2a6caf8c,near_37e5c49ea982e0ee720e,false,false,3
rec_d79194d9ec0f659a5647,near_51236f976c737639555b,false,false,0
rec_d792b4687c77ab0750df,near_e8bf29d8ad95c8059705,false,false,0
rec_d794fa40751cd84f71de,near_76352ee45e8c9a7f64be,false,false,0
rec_d79790c83e2aa7bc46a6,near_6b8e6aa91d9e8de18fb0,false,false,0
rec_d79b09e413332ff51a75,near_2791da3a50be06fd2718,true,false,0
rec_d7a2dbf1a558de7949ef,near_fdde4284602100418719,false,false,2
rec_d7b6ba78e37f86c5030c,near_2791da3a50be06fd2718,true,false,1
rec_d7bebd384f1b51f1bc93,near_97f1cd3368ecebbeec00,true,false,1
rec_d7c8df8bce818619c8a5,near_ac661342b1b7a01da1f1,false,false,3
rec_d7c9c15baef74612da8d,near_d063e124e682fb6fabce,false,false,0
rec_d7d897c7b96b6d72ddfe,near_2791da3a50be06fd2718,true,false,0
rec_d7f0dcf5a2eb6a720311,near_e9718a8c6cc7740faf1f,false,false,0
rec_d7f661244b442a843876,near_2791da3a50be06fd2718,true,false,0
rec_d805c0531c004b8bfc7b,near_2791da3a50be06fd2718,true,false,0
rec_d80e38efb25627477895,near_2791da3a50be06fd2718,true,false,0
rec_d80fff8c208b2f54b801,near_f262c36fd8eb57897a29,false,false,0
rec_d8124dd76d60be930513,near_2791da3a50be06fd2718,true,false,0
rec_d8262c927bc9356fc666,near_2791da3a50be06fd2718,true,false,0
rec_d827f7709b41661b66b2,near_a5c0225c2eb528448108,false,false,1
rec_d829a51249db16b2eb14,near_c1c4f516a2bb6ae08eff,false,false,0
rec_d82ba4ee37e5b27ad38a,near_71f01e40b99a5f27185b,false,false,0
rec_d82e1366205a650dfede,near_bdbe632e17313f923c26,false,false,2
rec_d83f08fda796b913f54e,near_acb32cc49c14141da824,false,false,0
rec_d843e6ec4e06faf42ff8,near_cedad6ce0a93c54fedb3,false,false,0
rec_d8449335a7a8ef5b27d2,near_2791da3a50be06fd2718,true,false,0
rec_d84df8f94abe7742c297,near_628d3f2b6cec364eb0b8,false,false,4
rec_d854f439ee70e90d59e6,near_399e5e57ba43a9e98ff1,false,false,0
rec_d864f841a4dbabf6aa46,near_d91ec508c143118c2944,false,false,1
rec_d8652ab160a3c23d6bbe,near_43072188fab8b4ff1eb6,false,false,0
rec_d866dc9ee56c4925da9f,near_2791da3a50be06fd2718,true,false,0
rec_d87261b0a4b1a269361d,near_a230ef080a24b8ab3f9e,false,false,0
rec_d874fd382c8869b6fb44,near_d2c8d5688890019f1f85,false,false,0
rec_d876c86c516d77aa5f26,near_b094385a38638a625a8a,false,false,1
rec_d8801bb8e62e2f405df0,near_ed4d4007f3571aff52ff,false,false,0
rec_d885a819e07173f6defb,near_0ba602fd72a8851f7d04,false,false,0
rec_d88da40c3e1a27a82d0b,near_9a85d1c113a0083b96fa,false,false,0
rec_d88dc79983368428f43a,near_96bc150a3f1ac2374a3e,false,false,0
rec_d8936127a3f2fb6019ac,near_2791da3a50be06fd2718,true,false,3
rec_d89417d5ffd5792cfed3,near_2791da3a50be06fd2718,true,false,0
rec_d896e6ea5b5e39e08307,near_558c91537781d83a7c63,false,false,2
rec_d89daa0ae6850ce55834,near_2791da3a50be06fd2718,true,false,0
rec_d8ad3b6803e6a6fcf04e,near_73b4f9be80127296027b,false,false,4
rec_d8c7e5ad5b97011b9560,near_0093c28d5d2a0f7f3664,false,false,0
rec_d8d5abf2eaed58b585f0,near_2791da3a50be06fd2718,true,false,1
rec_d8d6792c3dfd3506bb09,near_e8d29cb77e3ef54fcf9f,false,false,1
rec_d8d7962d358ad9714795,near_9e4c93bba7bb53a3fa8f,true,false,4
rec_d8e0801c620421ee3254,near_4dad6022b0b8b4ec4fe6,false,false,0
rec_d8e0ccd4ad30478c73d3,near_abb2b6fff8b7025c1722,false,false,0
rec_d8e64ebba4d08e60d86d,near_b7df3e1967d535fe6326,false,false,2
rec_d8e7c2225cab10418ab8,near_45bc628b50f06b012bdb,false,false,0
rec_d8fdf6cf4d393a13e3f4,near_6f478c4960d3784f08aa,true,false,2
rec_d90350c2fd2a1e12fe41,near_6f4499d3b14457ad9ff7,false,false,4
rec_d9083206a27e190d00f8,near_2791da3a50be06fd2718,true,false,0
rec_d90ada37c921c2bc2d2d,near_dd02a4150021c396ddf4,false,false,3
rec_d90e4a7ff00d30802c09,near_7d9b03ece99a52cbc42f,false,false,0
rec_d9195408b9183c63576f,near_cb356040d5a4639bd650,false,false,3
rec_d91b60a8d054ec5cba40,near_d6b01b82ff555e7f8637,false,false,1
rec_d91ee934bc5f17659e13,near_922efc28d1a5c7a348bf,false,false,0
rec_d9419dc3d78fdf55c7e2,near_7cd7dbd177ec15c01bf2,false,false,0
rec_d943629d3137f8d9eee5,near_d3c0f5e5444202bc7cba,false,false,3
rec_d95456c8c701539ca7bc,near_f62a6ac5df9c8359a438,false,false,1
rec_d955f676df8ba1705fd7,near_2791da3a50be06fd2718,true,false,0
rec_d9624ae9995ae300352d,near_2791da3a50be06fd2718,true,false,0
rec_d96afefc30fbdd056576,near_2791da3a50be06fd2718,true,false,0
rec_d97249d4a72df2d7eb20,near_b1b7c406fa173dc5274e,false,false,1
rec_d97395626fd0b4da7fdb,near_a45ee7ed484fd2ef0844,false,false,0
rec_d98274b9e1c49ed52a0c,near_2791da3a50be06fd2718,true,false,0
rec_d98822eb0ea3c8baf301,near_1c6e449907a34512b68b,false,false,0
rec_d98d56f57863992c6783,near_2fc7e65bdd79b53a7f86,false,false,4
rec_d99a8aa873e356904f27,near_8e6854710cc74ad1b21d,false,false,0
rec_d99af02a377c9a9aee9c,near_088fca08940927ddc645,false,false,0
rec_d99c6744a3a62ddfc0b9,near_2791da3a50be06fd2718,true,false,0
rec_d9bcb7e4695bae910f31,near_2791da3a50be06fd2718,true,false,0
rec_d9cb00e1a82bf8f6a29c,near_2791da3a50be06fd2718,true,false,0
rec_d9d5d4d0b6dafc5f3240,near_01d8d1d14622e22f29db,false,false,0
rec_d9e33c657de17de47428,near_2791da3a50be06fd2718,true,false,0
rec_d9e91e4728c7ee6096f4,near_2791da3a50be06fd2718,true,false,0
rec_d9f61f148a317cc60a26,near_2791da3a50be06fd2718,true,false,0
rec_d9fde60b3d6db65366db,near_2791da3a50be06fd2718,true,false,2
rec_da09ada04c009073fc80,near_83842cda3f0dca700ad0,false,false,2
rec_da09b5fcb3894966c14e,near_ae32baa7d18fb3587267,false,false,0
rec_da0b26bd13f599ea5b6b,near_2791da3a50be06fd2718,true,false,0
rec_da0ea67afdab220153fa,near_2791da3a50be06fd2718,true,false,0
rec_da192e13e29ef45d4e2f,near_1e12ee4128bb45eb0c75,false,false,0
rec_da1ff2475cd5423ce053,near_b7897be4207274fffb2c,false,false,0
rec_da31938fcdedc65bef34,near_2791da3a50be06fd2718,true,false,0
rec_da3837ddb6b726d9c199,near_2791da3a50be06fd2718,true,false,1
rec_da39f15f8a0a520972bf,near_65693cca667a71422682,false,false,0
rec_da3bef75e92ab6e16451,near_79338d3d7eccc2b7eca0,false,false,0
rec_da40566773dfc958db73,near_a8906dbf241ea9d5dc67,false,false,4
rec_da4642b75cec1dc7b8cd,near_386f9417b470ffc7faf2,false,false,0
rec_da46c40cd803a6b4390d,near_7196eabe781a20991bf0,false,false,0
rec_da4b84ddf35f3f09126d,near_2791da3a50be06fd2718,true,false,1
rec_da568940bd98c6127dc7,near_2791da3a50be06fd2718,true,false,0
rec_da75e19a641b4e335847,near_b4cfededd3ca663543ff,false,false,2
rec_da7859dfc77646929b04,near_cafe7c8cfb7b16b8059c,false,false,2
rec_da8e35c30b2e569b058c,near_2791da3a50be06fd2718,true,false,0
rec_da94950ef285158513fe,near_2791da3a50be06fd2718,true,false,0
rec_da9f81ab633667e1bc8d,near_d112879da9347c24a985,false,false,3
rec_daa47d414f36450d409d,near_99840469de9bb29b081c,false,false,2
rec_daa57006e8efe8ef2082,near_fbc9f9cf47d1e3e499f2,false,false,4
rec_daaf3834f7124ef7cd77,near_2791da3a50be06fd2718,true,false,0
rec_dab0fd0d2f39eb360440,near_aac7ebf1d0dad6b2baf2,false,false,0
rec_dab76731463f584e089f,near_b372333bedba578685eb,false,false,0
rec_dabe3cf210e89fbd65a8,near_54e253592ff4add1d3ba,false,false,0
rec_dabf8e7b06cac416000a,near_dddabbf5d1feb0af8868,false,false,0
rec_dacc9fa468b820f4b975,near_2791da3a50be06fd2718,true,false,0
rec_dadb70f9fb6f6c04055d,near_2791da3a50be06fd2718,true,false,1
rec_dadff4e8746fea53c549,near_856e03ab195f3456ee5d,false,false,0
rec_dae19a8106e9050dcfa5,near_a2372dcc22300e8dc4ba,false,false,1
rec_dae4825b2b633c93a8eb,near_2791da3a50be06fd2718,true,false,0
rec_dae678d4b18dae05e276,near_2791da3a50be06fd2718,true,false,0
rec_daed184d7055cac18793,near_2791da3a50be06fd2718,true,false,0
rec_daf578889fba3b17fdb7,near_2791da3a50be06fd2718,true,false,0
rec_daf8853c849b90b2c96a,near_926817b247f793ce8ba6,false,false,1
rec_db06e675da7238986caa,near_2791da3a50be06fd2718,true,false,0
rec_db12a4c98ba0b445724b,near_2791da3a50be06fd2718,true,false,2
rec_db14c49617694b226571,near_2791da3a50be06fd2718,true,false,0
rec_db168eaa017030f82b88,near_f4762c76974cb3508c81,false,false,0
rec_db1a8aa69836b0b589b5,near_f34642f3d25bdad6dbcd,false,false,0
rec_db1b98929c4972fba063,near_7ae57965aa88d905778c,false,false,0
rec_db31e14ad8387742e6ba,near_e4d2789ef036afd941d2,false,false,0
rec_db34c212483d7f02d6e9,near_71230416be651c73eb75,false,false,3
rec_db41ab8b289240b333d0,near_2791da3a50be06fd2718,true,false,0
rec_db4c32b8962a27a013e9,near_28842a9f72354f392d33,false,false,4
rec_db63379655a711e0a310,near_2791da3a50be06fd2718,true,false,0
rec_db634538dc997de6def6,near_dc40e21fc9004b22feae,false,false,1
rec_db653d5bbeb42f1f2740,near_2791da3a50be06fd2718,true,false,0
rec_db663258106e57c7e922,near_0b5af326d8254042b88b,false,false,0
rec_db6f19505e6c5f35cf71,near_6b86e7208260c278636d,false,false,0
rec_db7614c7dcd3c1385de9,near_cf667cdca928f0d97525,false,false,2
rec_db7e4551082b7430c126,near_b23d49037565b4b4cd89,false,false,0
rec_db822a26bc1421facd37,near_1821c2634d9b3ef21293,false,false,1
rec_db9cd228df25dfa9eb7e,near_2791da3a50be06fd2718,true,false,0
rec_dba5f6c19e282614dc70,near_c361c016e3db2071d345,false,false,1
rec_dbb44de8713d300ca383,near_3282c14a1088b1eb2efc,false,false,4
rec_dbbb39e6932e421f6a8c,near_cd9c79a21b01012c21c8,false,false,1
rec_dbceea88c5471ef55f6f,near_2791da3a50be06fd2718,true,false,0
rec_dbd3cfbe5a7f13cf8c16,near_2791da3a50be06fd2718,true,false,0
rec_dbd4fbe9d8b851c0ed02,near_2791da3a50be06fd2718,true,false,0
rec_dbd6ca1c011d57285448,near_2791da3a50be06fd2718,true,false,0
rec_dbdccdc5efe66e35d056,near_fcaca231211d16259d77,false,false,0
rec_dbed9925ed43990792d6,near_d35a093982901e77aa52,false,false,4
rec_dbee8800128e3ed9c8d3,near_dd913d835f041cbf6cd4,false,false,1
rec_dbf17ab63476ee6f8ed6,near_e2902bb239968d5d7bb1,false,false,1
rec_dbf55d3523d65c8c192f,near_a6d4b78eb909bdb68f0a,false,false,4
rec_dbf602428964379a6199,near_98786f671fd0aafb962e,false,false,0
rec_dbf7c76040db3efb471c,near_a9ba68ec6c7fdb7da2c0,false,false,0
rec_dc06823e83f6585456ef,near_2791da3a50be06fd2718,true,false,0
rec_dc0a2338538a7cbb8c4f,near_291c88f1a5be426ca59d,false,false,1
rec_dc0b84397b67e8178555,near_9d0c65d42b7366bdd3a1,false,false,0
rec_dc0cc825d3311034f284,near_2791da3a50be06fd2718,true,false,0
rec_dc144cf64b09a540c5c8,near_7b941f3946c841e4ba8c,false,false,0
rec_dc16e7dbaa821f091397,near_94cb3c7b4abdc646acf3,false,false,3
rec_dc1a6bd5d6acd07f0c5d,near_2791da3a50be06fd2718,true,false,1
rec_dc1bfc3ba80a29bd55e4,near_a72b39d59a838ca82709,false,false,0
rec_dc23f0b86fd50e02aa29,near_07a8554dbd4314288c63,false,false,1
rec_dc2a7adc9c17463dc459,near_bae7a8f1dba446174d0b,false,false,1
rec_dc2fb1962bdc09260053,near_2791da3a50be06fd2718,true,false,0
rec_dc3a476f476ba6c4f520,near_8df8f1ea844c63db164a,false,false,0
rec_dc3d52dd748209dfa6fb,near_4b97f72ad77df42c91c6,false,false,0
rec_dc3f6047b6063cf77005,near_4cf1041ca0e2d3b4a4e8,false,false,1
rec_dc4458c0cda1c09dbf0f,near_e7ba7e574b53220ca7b7,false,false,0
rec_dc45ef7f5f4a229fff6e,near_c3ad383d9a03b3456253,false,false,1
rec_dc4ba600db2f2e0fdc30,near_098e86b2953206811521,false,false,1
rec_dc4fee3de3524ecf9c75,near_2791da3a50be06fd2718,true,false,0
rec_dc5004a82a52b8d98c39,near_f9d9871bdd0ae3866140,false,false,4
rec_dc5a00a72b7a32ffb236,near_2791da3a50be06fd2718,true,false,0
rec_dc5e63860da73b1809c5,near_8cb4bbeae84e7f6b8202,true,false,3
rec_dc61718a8301ec2fea4f,near_2791da3a50be06fd2718,true,false,1
rec_dc63780d42ff03135a1d,near_4111a77ce111cb7a8155,false,false,2
rec_dc72dc53b2f8725244d4,near_2791da3a50be06fd2718,true,false,0
rec_dc75bf83403511102f57,near_d883b21f9bfc2d56b7ac,false,false,2
rec_dc7d2947d6ff53e6bc50,near_486e57ae9177fb8a82f0,false,false,0
rec_dc7dc711e234dee17f84,near_2791da3a50be06fd2718,true,false,0
rec_dc7e787701a36a557e0f,near_2b0df2f1a38d6be638df,false,false,0
rec_dc989fe16b010f0d7871,near_ae64d563efc4d2e80d45,false,false,0
rec_dc9af027f9d22f4976a4,near_b59c4f9e0036bb028680,false,false,0
rec_dc9f9586b6bab750d854,near_2791da3a50be06fd2718,true,false,0
rec_dcb5110a0a50b21d39a5,near_2791da3a50be06fd2718,true,false,0
rec_dcb538a3b9c7314dc8c2,near_f262c36fd8eb57897a29,false,false,0
rec_dcbd2c7d6ed870af6e57,near_27f31105f833a9031cc8,false,false,4
rec_dcd7ef93b9c7429b3a72,near_64ecedf7b92b52d1f0f3,false,false,0
rec_dcdd3249c22e7fd5da3a,near_cb03b76933bfa4cdc3f1,false,false,0
rec_dce24118c88ad98bc235,near_2791da3a50be06fd2718,true,false,4
rec_dce6f0f0783077155e1e,near_d91541b7151d0bba2734,false,false,1
rec_dceb6193941334e07233,near_4b28324087103b9763e0,false,false,0
rec_dcfd33ebf1f1e4492e1b,near_1147cfdd2cdddf12bc02,false,false,0
rec_dcfd5563263e2e060f0e,near_2791da3a50be06fd2718,true,false,0
rec_dd09783756eac5b016c6,near_2791da3a50be06fd2718,true,false,0
rec_dd0c7247942ade29b1fc,near_2791da3a50be06fd2718,true,false,0
rec_dd13a88df5aef0eea046,near_2791da3a50be06fd2718,true,false,0
rec_dd2307b149e176f051a0,near_811268e62ef1ac635afc,false,false,2
rec_dd24617cde7cff033cde,near_11e863d585fac900cc7c,true,false,3
rec_dd26380460024beec7d4,near_955f9093c40b45c1ff7c,false,false,0
rec_dd2abfe0bd45f36861ad,near_f95b82c03d245347b5fe,false,false,0
rec_dd35490550ca06b8645e,near_d27768779c1ac1221906,false,false,3
rec_dd4362cbcecd2563461f,near_79bd1bc820646f81aace,false,false,0
rec_dd45c0165c358bac296a,near_2791da3a50be06fd2718,true,false,0
rec_dd4dccd90a71df7101bd,near_9386d516b8f0ace883eb,false,false,0
rec_dd5cbb8badae5918fddf,near_2791da3a50be06fd2718,true,false,0
rec_dd5d9fc27a428371d58f,near_2791da3a50be06fd2718,true,false,0
rec_dd63b89a28ef75d0aadc,near_2791da3a50be06fd2718,true,false,0
rec_dd7858919fdad207b264,near_f9931ae6e94fba697a7b,false,false,0
rec_dd7af9d7bed79b7d48a7,near_94c6bbf81c05ec31f527,false,false,1
rec_dd7df89c27dc951ce643,near_2791da3a50be06fd2718,true,false,0
rec_dd9838a88efbb04c2880,near_27ef206f17781218ba35,false,false,1
rec_dd9a08e6a99bacaf3fcf,near_2791da3a50be06fd2718,true,false,0
rec_dd9d90d6430c0baaeb3d,near_2791da3a50be06fd2718,true,false,0
rec_dd9f0cf626ae0115ec85,near_7a02787ed05d0527a04c,false,false,4
rec_ddb0f5e0a00353d1b963,near_7199b0584a02c91eb5b8,true,false,0
rec_ddb86093993813b5def1,near_a4e17d7488f496bafb73,false,false,4
rec_ddc412dcca2c7a2ae62b,near_a4e17d7488f496bafb73,false,false,4
rec_ddc42f2e7cdd3377b6d6,near_9e7b226b91f2939d4173,false,false,3
rec_ddcb0019b1acd07d91ef,near_098e86b2953206811521,false,false,1
rec_ddea3c1103028db99a43,near_e77de8df8c8ce0aa71b5,false,false,1
rec_ddeb94b781a6026793c8,near_157217f5328359da1e70,false,false,0
rec_ddef4db3c1124f766545,near_5a1ec8976299da892a13,false,false,3
rec_ddf22e06f4560e8cab85,near_52b4bacf34fde5ce9d30,false,false,0
rec_ddfada6435593356b347,near_2791da3a50be06fd2718,true,false,0
rec_de1465f8a81d6ccb37fe,near_2791da3a50be06fd2718,true,false,0
rec_de167aa0788e4866c1bc,near_c8a7536b6e713f1d3d10,false,false,2
rec_de18ff6fdf3257d54939,near_2791da3a50be06fd2718,true,false,1
rec_de21f31e9ee826cab157,near_2791da3a50be06fd2718,true,false,0
rec_de24eceb56591fd58ffb,near_450bba1ae46cbd7d78d5,false,false,0
rec_de5068b1a75883c8dd9b,near_f5ddf0139979c30446d2,false,false,0
rec_de55f44b32e9f25f8872,near_6c4d28c9c01ae0662f2c,false,false,0
rec_de69373dae23864e3862,near_f5265e3fd41557c1f0a6,false,false,0
rec_de7f234abb8d7e50166a,near_a807ae254d3a06c24bc6,false,false,0
rec_de825d10416d581f61ad,near_2791da3a50be06fd2718,true,false,4
rec_de88bcd72ccc5bfd19a0,near_cd8c3ea40e89ae9113f9,false,false,4
rec_de8b482531dc05ae2ee1,near_cf667cdca928f0d97525,false,false,2
rec_de9039322d9a6e878cd7,near_ac6a723d8b63471c786c,false,false,4
rec_de904728a162f1e0396b,near_1196e9686c886bf8ddcb,false,false,0
rec_de927f253722afc107e4,near_2791da3a50be06fd2718,true,false,0
rec_de9304b967a6d9824c7a,near_cf240e07120abe79aa05,false,false,3
rec_de9d593071b8378ee86d,near_a92fcaccd189ced7751f,false,false,0
rec_dea08c3bf8210e608f10,near_3bca4870d859ab6a9c7f,false,false,1
rec_dea195e17f47a8062efa,near_2791da3a50be06fd2718,true,false,0
rec_deb446bfc6bdcf4fc965,near_ac9150d9bd1d1451af6b,false,false,0
rec_debc14538be2370fab84,near_2791da3a50be06fd2718,true,false,0
rec_debffa8c92e6a3e8fb90,near_b426b68093038a615049,false,false,1
rec_dec2473eb774e7bc93f9,near_2791da3a50be06fd2718,true,false,1
rec_deca05f6dfc71e79049d,near_2791da3a50be06fd2718,true,false,0
rec_decbfbf713e54eb6c004,near_3e18a2875f06f9021399,false,false,3
rec_dece9678dfeca1f20524,near_303a5de06379f76a2efa,false,false,0
rec_ded0d35ebbc79271119b,near_2791da3a50be06fd2718,true,false,0
rec_dee14f5cff9f8c4d898c,near_0fe95dd8ce251ecef49b,false,false,0
rec_def3edd7ae688ac6f49c,near_2791da3a50be06fd2718,true,false,0
rec_df0ce83c04902d8ee511,near_33ea30a9da993c1aefca,false,false,0
rec_df149cd5e8e51035dced,near_2791da3a50be06fd2718,true,false,1
rec_df1534079eb626439bdb,near_9c5b06a58a2c3ff8afff,false,false,3
rec_df19dd99db6f289ab8f9,near_2791da3a50be06fd2718,true,false,1
rec_df1a78b964441cadf73e,near_284466d399a999575359,false,false,0
rec_df238aa1ad3ede2ea320,near_792dde3eed3d1f4dc8c6,false,false,4
rec_df25ccefc32a173983c6,near_bcd71e33c4dc085afa79,false,false,1
rec_df2c15e8629efc6259fb,near_2791da3a50be06fd2718,true,false,1
rec_df457cc411ebb3ffb9a3,near_513474242fe3bf32db5c,false,false,0
rec_df4d6645da2c4936dff1,near_2791da3a50be06fd2718,true,false,2
rec_df504fb83755bcdf4c10,near_2791da3a50be06fd2718,true,false,0
rec_df50a572d4c9131099cc,near_b72b7baf4a508dac192b,false,false,0
rec_df563c3092eefa112676,near_8b9bb09ea001098263bd,false,false,1
rec_df650e10f2eddd7ab166,near_468148747c0bef17b8f9,false,false,2
rec_df751fcc3b094845394a,near_47bd2f0e10c7836dcb73,false,false,0
rec_df7fa5efa4acc07a7144,near_ebf277d1299a2fc3a8fd,false,false,1
rec_df875af2dd79c87811be,near_41900810518eba75e388,false,false,0
rec_df8ddd5dd2fafbe2edd9,near_4014204e98a1b73f354a,false,false,3
rec_df9645996c40940e0f9f,near_c6eb4cd5d8da53374029,true,false,1
rec_dfa9253b3ad9550bbaf7,near_33a975c2dc4d66b8d41c,false,false,2
rec_dfbfc8ade67255cf077f,near_2791da3a50be06fd2718,true,false,0
rec_dfc9bdc55942ec70971a,near_2791da3a50be06fd2718,true,false,0
rec_dfcdb31839356bf39e26,near_2791da3a50be06fd2718,true,false,0
rec_dfcde27c35e5b6b465e4,near_2791da3a50be06fd2718,true,false,1
rec_dfdbc19c62bdbb6cc360,near_2791da3a50be06fd2718,true,false,2
rec_dfdcc133d9b1ba054e3d,near_2791da3a50be06fd2718,true,false,0
rec_dfef06d70ffe84a2c13b,near_2791da3a50be06fd2718,true,false,0
rec_e0013f1284a8140ddea9,near_2791da3a50be06fd2718,true,false,0
rec_e005fcb636d61f3d3569,near_9e42083aed8193fb8085,false,false,1
rec_e009e2359e902def8f05,near_341a41e2427edc073e33,false,false,0
