dataset,source_version,role,source_label,mapping_status,target_class,source_path,local_file,sha256,dhash,format,mode,width,height,bytes,original_or_augmented,candidate_status
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0491.JPG,Final corn dataset/Gray_leaf_spot/DSC_0491.JPG,b248c4379e2a62c3dcd077a33ceec30d1eb4ff859de9acbea592e6236eb76d8d,8899129313262d3b,JPEG,RGB,4032,3024,2770468,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0492.JPG,Final corn dataset/Gray_leaf_spot/DSC_0492.JPG,5961bc09afa2e5e7f800201900a724bd26fc9a6fd4547442e66abae422289f8d,eddf9fcf73edcfb3,JPEG,RGB,4032,3024,2794311,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0493.JPG,Final corn dataset/Gray_leaf_spot/DSC_0493.JPG,e95c13ccfb03801fc13c6b4778ff0d5a90465ed1d0398cf5903bcf92d3cac32d,0a0e8c000e862794,JPEG,RGB,4032,3024,2793738,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0494.JPG,Final corn dataset/Gray_leaf_spot/DSC_0494.JPG,a36362027872ce4c33079ed65553391bc7ce64c577cd3c21b2969592439a5c82,1e1c8c0ecddf9c9c,JPEG,RGB,4032,3024,3103550,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0495.JPG,Final corn dataset/Gray_leaf_spot/DSC_0495.JPG,32321665dab9c0a13a85d4e7aee87e77e69b0346adbd51933e49b930fb23b638,1c9d9f1f9dcc8486,JPEG,RGB,4032,3024,3624604,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0496.JPG,Final corn dataset/Gray_leaf_spot/DSC_0496.JPG,be61176ba70207b034cc8fefdd16be50a7388fffea0d36f42592ec357cffb0ad,92a22b690d8d4676,JPEG,RGB,4032,3024,2802936,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0497.JPG,Final corn dataset/Gray_leaf_spot/DSC_0497.JPG,5f0319bcbca114e2666020e4ee592e40a8781af702543e64972d0d2d246e647f,6939988767360e26,JPEG,RGB,4032,3024,2557022,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0498.JPG,Final corn dataset/Gray_leaf_spot/DSC_0498.JPG,a49da17a303373c3f9c0357c556632bbfa3ae61292901da36f62bd912049fef6,c6c5fbdf7fff0e4e,JPEG,RGB,4032,3024,3290673,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0499.JPG,Final corn dataset/Gray_leaf_spot/DSC_0499.JPG,2ef3ae6413b4c0f4e2f7ef071f23a05e7da905ff40a46fd36ca4a4d97c23b6d0,a5bdbd2dd9fa7379,JPEG,RGB,4032,3024,3164357,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0500.JPG,Final corn dataset/Gray_leaf_spot/DSC_0500.JPG,e4db0435f8eb8dab9679d296a99fa348b713ec6836142cfdb1ad1888f7a15d72,5d1d1cde0d9d9793,JPEG,RGB,4032,3024,2308636,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0501.JPG,Final corn dataset/Gray_leaf_spot/DSC_0501.JPG,95a6255e5c64d4262f5ba2486d022d6b60fa355822b40fad7143765a1883e8b8,b0b00060e48b25b4,JPEG,RGB,4032,3024,3198360,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0502.JPG,Final corn dataset/Gray_leaf_spot/DSC_0502.JPG,5c624730355c035310b4ee9ad71fe41b4ca95d278383413eff70d51a89ff6bd7,0001e0189892c149,JPEG,RGB,4032,3024,2729496,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0503.JPG,Final corn dataset/Gray_leaf_spot/DSC_0503.JPG,2d1906500dbc7e183e80e94aad30c0e2d6df5493ee8c8f6fd1c42179a357a5f2,3c4c981080001022,JPEG,RGB,4032,3024,2462993,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0504.JPG,Final corn dataset/Gray_leaf_spot/DSC_0504.JPG,e27498010f59f29e87f9e63aabe419143277d1ae29f114133784f2a39c8c34a1,7bffdbd96d67bbd3,JPEG,RGB,4032,3024,3282942,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0505.JPG,Final corn dataset/Gray_leaf_spot/DSC_0505.JPG,1957bd1ba17ec3aa9ae58c69954ce76f8c4b08e6e1ffd3a86ccc13f23d7627f2,d0cfaece0e7ded9c,JPEG,RGB,4032,3024,3452574,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0506.JPG,Final corn dataset/Gray_leaf_spot/DSC_0506.JPG,d4610766bea0ce714d817589c49358be38a8de876056c25ba8cb6908bc95ba80,6a1a1d076f271184,JPEG,RGB,4032,3024,3064487,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0507.JPG,Final corn dataset/Gray_leaf_spot/DSC_0507.JPG,cb97e6e1a7730ddf7304f4ecd631621fe37ad8e143c8f61aaf6b4c440b6896a2,574727878707479d,JPEG,RGB,4032,3024,3230237,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0508.JPG,Final corn dataset/Gray_leaf_spot/DSC_0508.JPG,f2f0f9592f6f59198ab51447ad4bbd85cb3198df9f6b2c5d00d36c495cd00efc,97c61c0b17672f3f,JPEG,RGB,4032,3024,2831362,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0509.JPG,Final corn dataset/Gray_leaf_spot/DSC_0509.JPG,3267a04535fafcbf218b21ed6c55d62790a79532c8f6ac32843cc9dbd62b4be8,2b350d0faf930787,JPEG,RGB,4032,3024,2525220,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0510.JPG,Final corn dataset/Gray_leaf_spot/DSC_0510.JPG,0f4f7ec3fee58dc03495bf082ae7901072ef588871d3df53280cfd40f9c7ca3f,8e8e0d1c1c3e3935,JPEG,RGB,4032,3024,2710995,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0511.JPG,Final corn dataset/Gray_leaf_spot/DSC_0511.JPG,6d3db0a4affb4c8f083b73b3306a5afe7fc70ee443aadb377e05dafc51e7ffda,fcf5cfedcf4a6c7c,JPEG,RGB,4032,3024,2406029,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0512.JPG,Final corn dataset/Gray_leaf_spot/DSC_0512.JPG,d4397ddff2cd1dde8f8a82db39ec1468bed5c296d5766bc657ee7f60fb920495,2c2d0f674f1b1117,JPEG,RGB,4032,3024,2331750,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0513.JPG,Final corn dataset/Gray_leaf_spot/DSC_0513.JPG,a77049e880a4fa22ed61879aff4cd5ae941f470e1b61eb644de1b2a1cb8641ec,958586a507276a4a,JPEG,RGB,4032,3024,2680364,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0514.JPG,Final corn dataset/Gray_leaf_spot/DSC_0514.JPG,99fb556a7684257213b3c9686fdbc58f80387e5ae217cc467c4921bb02739f78,82c3d5868c390b9f,JPEG,RGB,4032,3024,2545110,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0515.JPG,Final corn dataset/Gray_leaf_spot/DSC_0515.JPG,ab225721f61c76d914b6e2fac5060617a9f5849fa006118885b51d8259216611,fb680d273b72200c,JPEG,RGB,4032,3024,2854244,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0516.JPG,Final corn dataset/Gray_leaf_spot/DSC_0516.JPG,8b0aa8a166adb620968a2700d1689f4e76d58dee4edd7a84516bf52f5dafeead,67cb8feff3f39387,JPEG,RGB,4032,3024,2352075,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0517.JPG,Final corn dataset/Gray_leaf_spot/DSC_0517.JPG,fd0908a95b876edf3ad9098f4abc484f9b3bc979ed4c5da312e17a1e30a3469a,67fbf3c70fc5ddb7,JPEG,RGB,4032,3024,2390732,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0518.JPG,Final corn dataset/Gray_leaf_spot/DSC_0518.JPG,f08d0b901757940a84133ed9d69be2b876eb321aefca63c863548d631718cc23,1b9d1f0f0f1f3508,JPEG,RGB,4032,3024,3136163,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0519.JPG,Final corn dataset/Gray_leaf_spot/DSC_0519.JPG,2772d8ebb09d7ffe717421a73faee942ba8179221eecc261ebdb3d6ef012f55e,ecd4d9e3f9efef6f,JPEG,RGB,4032,3024,2816330,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0520.JPG,Final corn dataset/Gray_leaf_spot/DSC_0520.JPG,c0d6edbcf78f3a7a926bb675c515917b7731ebe1299e93b2fb0c087b4032a004,8f2f86462cfcd1db,JPEG,RGB,4032,3024,2777676,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0521.JPG,Final corn dataset/Gray_leaf_spot/DSC_0521.JPG,ab07ce0d8143ed6a8c123ed4e6e8b1d0755a39d17ceeafad0321c3ae74f2962a,69f9f8da63c35d6e,JPEG,RGB,4032,3024,2320108,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0522.JPG,Final corn dataset/Gray_leaf_spot/DSC_0522.JPG,b267249dfd71bcc76b130cee3d088df42c8e3512d1e2099a49c992a7bb9961ca,0dca1a199ff3cbcb,JPEG,RGB,4032,3024,2953868,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0523.JPG,Final corn dataset/Gray_leaf_spot/DSC_0523.JPG,12f98f4faddee354adb5f45a84347022d9b012c51816a93cdef3035ffed3aa29,8a223271efd79733,JPEG,RGB,4032,3024,2657572,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0524.JPG,Final corn dataset/Gray_leaf_spot/DSC_0524.JPG,e2d69752d1cd18c4ab3631b8280e9a86e3a6b6be097d784bfc55a4ac698ee212,f9faedded939b0be,JPEG,RGB,4032,3024,2544901,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0525.JPG,Final corn dataset/Gray_leaf_spot/DSC_0525.JPG,f6759568bf5ecbbe67f6eb7291cb6d34a80d63e885d4504d3bf3bc55ddf42b4b,f6ce4d4e73b3bf3f,JPEG,RGB,4032,3024,3068907,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0526.JPG,Final corn dataset/Gray_leaf_spot/DSC_0526.JPG,8feedc57b3c19df792bf71e6348d72b7e230b62b2d26036045f6524c36ee505d,0370302cccc00cc0,JPEG,RGB,4032,3024,2828937,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0527.JPG,Final corn dataset/Gray_leaf_spot/DSC_0527.JPG,7fab028aaed20a75269c232a3cc61bb1a707ca5fefcba4feaf7524ffae8fe838,90b173f7a76f4f0b,JPEG,RGB,4032,3024,2692844,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0529.JPG,Final corn dataset/Gray_leaf_spot/DSC_0529.JPG,d34893d5db6de9175f17f3ccac26a6a1d820937b33c6be02a107565b14ff691c,cdcdcd9c8e0e5c8d,JPEG,RGB,4032,3024,2829676,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0530.JPG,Final corn dataset/Gray_leaf_spot/DSC_0530.JPG,c559f208e0f294d1df926225d2f23477740d2cd734e14414a8b4711cc2a5a2c0,1d1eceecf4673733,JPEG,RGB,4032,3024,2629959,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0531.JPG,Final corn dataset/Gray_leaf_spot/DSC_0531.JPG,7aa25dba28a02935fc5c824339ef9b204cf84b02bd9687d9d8efb9e5645b1374,4fcba70f9f8f0d09,JPEG,RGB,4032,3024,2399035,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0532.JPG,Final corn dataset/Gray_leaf_spot/DSC_0532.JPG,b2803d0668b9408e74b6ef7c8bd76c91ecfc1d04dc0471ff738fb3a48133ab1f,97a7b1d7763970d9,JPEG,RGB,4032,3024,2440579,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0533.JPG,Final corn dataset/Gray_leaf_spot/DSC_0533.JPG,e3aaf5610374ff8853ae7ed52cda14b052b1009db7781b35537b4f466634fb8d,ccaeaca4c6c3d99d,JPEG,RGB,4032,3024,2430523,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0534.JPG,Final corn dataset/Gray_leaf_spot/DSC_0534.JPG,bbe845db9426d716934cbf213a88153457722aba7cd0750e36e624187086d2e1,3e3f6f7f7f3e36f7,JPEG,RGB,4032,3024,2549578,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0535.JPG,Final corn dataset/Gray_leaf_spot/DSC_0535.JPG,40df7b0875f042fd24c74108a2818351caf637cb3b55dc28c49224d5c1898c5a,da9933071f5b5a7c,JPEG,RGB,4032,3024,2801695,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0536.JPG,Final corn dataset/Gray_leaf_spot/DSC_0536.JPG,abe51cbfdbdb10b7cb2d6afba77cce16ba183038ed0c6500a36ca21db046b738,93838f999007f5fc,JPEG,RGB,4032,3024,3004729,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0537.JPG,Final corn dataset/Gray_leaf_spot/DSC_0537.JPG,2de53c019470ccfa187dffb0c2fad75087e5653de69a542702a3ffaacb2cc11e,53c74f1f3725cd9e,JPEG,RGB,4032,3024,2983451,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0538.JPG,Final corn dataset/Gray_leaf_spot/DSC_0538.JPG,e70f133a9efd4184f4340db3b1693b5d0831e29560f129152d0ea04d22a28d1d,b85d29ae17c7c7d3,JPEG,RGB,4032,3024,3425574,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0539.JPG,Final corn dataset/Gray_leaf_spot/DSC_0539.JPG,a773aff5ff4956530cd0a59206c7e2c6b0e156915d9994fe1c6c1c92d27b4b5d,4d27170f079f8f8e,JPEG,RGB,4032,3024,3283220,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0540.JPG,Final corn dataset/Gray_leaf_spot/DSC_0540.JPG,74da476f3d44090a64cc5af9323909bedf9a11dcf1052bdb782c3718d43dfad8,f9b9bb3b17397b43,JPEG,RGB,4032,3024,2725873,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0541.JPG,Final corn dataset/Gray_leaf_spot/DSC_0541.JPG,dafe484530e945d04671c193e2970a71e1bd93cc5285570f55418e6b63266e2f,04011e717da74941,JPEG,RGB,4032,3024,2695286,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0542.JPG,Final corn dataset/Gray_leaf_spot/DSC_0542.JPG,64bd5ce3bc4dbcb7668516fca0e04394a352f88b316b128bfad91e077773c147,b068697072231919,JPEG,RGB,4032,3024,2272006,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0543.JPG,Final corn dataset/Gray_leaf_spot/DSC_0543.JPG,8b7b8e6c7512d2bfc11431e2af9a63353f12bc26f7f7cae625863c66629d7f9b,e7f2ca693139caf3,JPEG,RGB,4032,3024,2639209,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0544.JPG,Final corn dataset/Gray_leaf_spot/DSC_0544.JPG,e3df131f191f42ff09fa7daad42d2bb5897db295ae537032a1c0cb7d12d2e2ff,ea3b4ca385b7b7b6,JPEG,RGB,4032,3024,2682349,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0545.JPG,Final corn dataset/Gray_leaf_spot/DSC_0545.JPG,9abafafc898024bc6d822669f8ccc8d178f913884e2d60d3875fc8ae944e8008,222664681b060830,JPEG,RGB,4032,3024,2759951,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0546.JPG,Final corn dataset/Gray_leaf_spot/DSC_0546.JPG,34dd34d28439a4e94beadecdd0c151a0164217ab3b6b4c27216246727c851f5b,26b29ccec67a0e67,JPEG,RGB,4032,3024,2773611,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0547.JPG,Final corn dataset/Gray_leaf_spot/DSC_0547.JPG,216167bbaae9f7cf8fc0d4935eea4e2c128a4e888b48ddabb614a0fffb50eb7f,383816525b5b0a0e,JPEG,RGB,4032,3024,2767905,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0548.JPG,Final corn dataset/Gray_leaf_spot/DSC_0548.JPG,e18f71a2763c6fc9a80a9362893802b27ae51dc5967fd9acd74e10be62247ff1,da4b6d8ce597fd7e,JPEG,RGB,4032,3024,2779490,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0549.JPG,Final corn dataset/Gray_leaf_spot/DSC_0549.JPG,c36ef4ae5f279dd456707d96a8509c5207961ec57157475d5db75b7d3ead1fb6,dcfefef7e5f707cd,JPEG,RGB,4032,3024,3117998,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0550.JPG,Final corn dataset/Gray_leaf_spot/DSC_0550.JPG,ee38e14a2820d89e28be3d3c90a27789fc45300c3bf760e3f4be938f50e5e891,b4b6b2e7e7a7eded,JPEG,RGB,4032,3024,6742504,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0551.JPG,Final corn dataset/Gray_leaf_spot/DSC_0551.JPG,54c50036bd00119024af2af26ab3890cc64bc045386a091b037dc1e11a8b3898,e4fdf6ffe76f27cf,JPEG,RGB,4032,3024,2396925,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0552.JPG,Final corn dataset/Gray_leaf_spot/DSC_0552.JPG,3f768e484241308c782681dd12952a2da0a73b0c86c0e4ec228a3e408ef9ca9a,8498350c983068cd,JPEG,RGB,4032,3024,2368506,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0553.JPG,Final corn dataset/Gray_leaf_spot/DSC_0553.JPG,3057cab78906787082329c89c516da08382156034efd7b0ae54d8a4e42eec6f3,da390e2727831551,JPEG,RGB,4032,3024,3213225,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0554.JPG,Final corn dataset/Gray_leaf_spot/DSC_0554.JPG,07c8c920e4fb35c4a6f0ced066aaedbaf55e178fea0084d5bed205bcb989495d,8fc6cfc7479f9e2e,JPEG,RGB,4032,3024,3071997,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0555.JPG,Final corn dataset/Gray_leaf_spot/DSC_0555.JPG,901fbc589a2707730b688598244b25a5371a45e28fb345cf4c91d46f891aba1d,8d0c2d3939b1d130,JPEG,RGB,4032,3024,2897677,original,NEEDS_MANUAL_REVIEW
Seasonal Corn Leaf Disease Dataset,1,training_candidate,Gray_leaf_spot,MATCHED,Corn Cercospora leaf spot,Final corn dataset/Gray_leaf_spot/DSC_0556.JPG,Final corn dataset/Gray_leaf_spot/DSC_0556.JPG,5027758a37b893f1d89e0904705dbcb98813dc117328d4a6e382c093443c0fe6,9a958e6e4f5b5b3b,JPEG,RGB,4032,3024,2814558,original,NEEDS_MANUAL_REVIEW
